ticker,quarter,date,mean_positive,mean_neutral,mean_negative,std_positive,std_neutral,std_negative,polarity_score,polarity_std,max_positive,min_negative,num_paragraphs
INTC,Q3,2020-07-23,0.14015081282897093,0.7853500117960664,0.07449918064605637,0.2139195432058662,0.2594683852713656,0.15469941762345668,0.06565163218291457,0.2684457396714911,0.9501178860664368,0.00992603600025177,97
INTC,Q3,2019-07-25,0.12375517385368495,0.7735253931071187,0.10271942841138729,0.17931030788676833,0.2624843008681021,0.19995346011471526,0.021035745442297655,0.2745343984059944,0.9111049771308899,0.013297449797391891,97
INTC,Q2,2017-04-27,0.1428445852618283,0.7750165535239723,0.08213885735691064,0.20828832376948017,0.2600346711644517,0.1686305255670883,0.06070572790491769,0.27572183259533944,0.955748438835144,0.010388501919806004,127
INTC,Q2,2018-04-26,0.160622951126209,0.7597417735529167,0.07963526538676685,0.24465831972843816,0.2723488510444782,0.1685625793967269,0.08098768573944215,0.31995027039369756,0.9496850371360779,0.010259285569190979,54
INTC,Q4,2016-10-18,0.17640339732900553,0.7430220044345832,0.0805745984281541,0.2076080319056614,0.24050974748382067,0.14976667426303342,0.09582879890085143,0.2705870798958744,0.9384658932685852,0.009501701220870018,102
INTC,Q2,2020-04-23,0.22336052569671203,0.6950177538319159,0.08162171657244532,0.2760900133924765,0.2890221446511036,0.16849159524053514,0.1417388091242667,0.35453691237469226,0.9597156643867493,0.01017056219279766,59
INTC,Q1,2017-01-26,0.16208277595875087,0.761886157461105,0.07603106875703927,0.21305802153625594,0.25469890609128804,0.1549568314545885,0.08605170720171161,0.2719175348180036,0.9281472563743591,0.009565097279846668,163
INTC,Q1,2016-01-14,0.13326197179655233,0.7899262847452514,0.07681174494199834,0.16922635036388495,0.22167029898144253,0.14748779924283628,0.056450226854554,0.22725029198203978,0.8903452754020691,0.008364944718778133,177
INTC,Q2,2016-04-19,0.15348766250774645,0.7715605810093574,0.07495175483039557,0.2057803240648143,0.25032328777633295,0.1725183733674508,0.0785359076773509,0.2855775114060192,0.9563151597976685,0.010214065201580524,195
INTC,Q4,2017-10-26,0.14518147081281374,0.7778989404114416,0.07691959085539707,0.20949921347048184,0.250683516528134,0.15101136336228427,0.06826187995741669,0.26560587477533953,0.9532536268234253,0.009501470252871513,103
INTC,Q1,2020-01-23,0.13280163358219646,0.7858773449097167,0.081321016182615,0.2069893705275013,0.2532746149560718,0.16355493304701232,0.05148061739958145,0.2739372261957022,0.9603672027587891,0.007935730740427971,110
MU,Q3,2018-09-20,0.17245895585325438,0.7518032135161679,0.07573782994650897,0.24075111856015988,0.262686679810078,0.143169586167536,0.09672112590674542,0.29650121590536194,0.9596431255340576,0.008501910604536533,113
MU,Q1,2019-03-20,0.17203530552551935,0.731069012613673,0.09689568456654486,0.25700936535539864,0.29540927916466037,0.18490629355068042,0.07513962095897449,0.33648426625462585,0.9527564644813538,0.011805985122919083,95
MU,Q4,2019-12-18,0.16424645510103023,0.7733209167207991,0.062432633615320636,0.2305562184742561,0.25518012012824814,0.1105204642085718,0.10181382148570958,0.25617374579576213,0.9149206280708313,0.007935554720461369,105
MU,Q4,2016-12-21,0.21848358386161185,0.7349475163938408,0.046568896012254675,0.23105547833187814,0.24093619372387495,0.09869336177381675,0.17191468784935715,0.2611585285759276,0.9050132036209106,0.008393177762627602,133
MU,Q4,2016-10-04,0.2044095324298132,0.7454964293582925,0.05009403686464122,0.23512818642330524,0.24695459839722933,0.1196384259299374,0.15431549556517196,0.27966168531398083,0.9288933277130127,0.008329052478075027,103
MU,Q1,2017-03-23,0.1512026306828139,0.802656173809535,0.04614119497731466,0.21199850988656974,0.21796631607324404,0.08749434660753896,0.10506143570549924,0.24018314480135514,0.9338919520378113,0.008582519367337227,216
MU,Q2,2020-06-29,0.13202933133626826,0.7935040179790571,0.07446664946172575,0.19074236579416545,0.2285730970609888,0.13641122894076935,0.057562681874542526,0.24028251632741374,0.9469736814498901,0.008158667013049126,99
MU,Q1,2018-03-22,0.1545652321873958,0.7979338380529453,0.04750093395416518,0.2321496039254123,0.23805023303464812,0.09631864194135863,0.1070642982332306,0.2639574301563086,0.9573124051094055,0.007842359133064747,131
MU,Q2,2019-06-25,0.1456090728556659,0.7763937974833891,0.07799712766525375,0.20695318351105182,0.24028050273465162,0.15557102844768292,0.06761194519041215,0.2762774215344592,0.9554755091667175,0.008141269907355309,119
MU,Q4,2017-12-19,0.21210620092848936,0.7398878860473633,0.048005909683803714,0.2781476609004036,0.27199233214580054,0.07435779125280854,0.16410029124468564,0.3030025937368256,0.9577189087867737,0.006816922686994076,75
MU,Q4,2018-12-18,0.1509192912737922,0.7378557742305911,0.11122493027239153,0.2279633897144167,0.2972461881308375,0.20646380615388862,0.03969436100140066,0.3175435807525631,0.9514181613922119,0.009037492796778679,101
MU,Q1,2020-03-25,0.13719169041413126,0.7863880987595586,0.07642020879186762,0.203118067156891,0.24044445451583596,0.15268748711084495,0.060771481622263646,0.2670717141971686,0.9166104197502136,0.007882633246481419,103
MU,Q3,2019-09-26,0.12033686099924368,0.7425837629465478,0.1370793799823611,0.19009201608446127,0.2929826452351291,0.24255737763465127,-0.016742518983117426,0.3226441983533488,0.9559321999549866,0.00794608797878027,101
MU,Q2,2016-06-30,0.21863690227133417,0.7175604199324179,0.06380267398978728,0.24037127171058648,0.2582400978470069,0.13966357765164716,0.1548342282815469,0.2964465881846747,0.8992084860801697,0.007368096616119146,109
MU,Q3,2017-09-26,0.15769839613902858,0.798117007696774,0.0441845944075565,0.22088930177390437,0.23006516507681957,0.09129071407788532,0.11351380173147209,0.24763315042179704,0.9548794031143188,0.0071375370025634766,123
MU,Q2,2017-06-29,0.15889793101873173,0.7866796299615162,0.054422438375951857,0.2192564630029873,0.23816539734624115,0.09975514749474813,0.10447549264277987,0.2435697379252051,0.9476069211959839,0.00894844252616167,149
MU,Q1,2016-03-30,0.14369921798352153,0.7853917150292545,0.07090906660305336,0.18239694268667053,0.23509496080939077,0.16771838359027436,0.07279015138046815,0.25985873483539335,0.9172490835189819,0.008074712939560413,240
GOOGL,Q3,2018-07-23,0.14742410922976765,0.8078278500150453,0.044748037625607605,0.19080185686003906,0.19731090743971363,0.09211686314006147,0.10267607160416004,0.2254997417730317,0.943823516368866,0.00863603688776493,111
GOOGL,Q2,2020-04-28,0.14450992398748272,0.7679224252177957,0.08756764690604127,0.17551306017520207,0.24196415539730734,0.19977844817140553,0.056942277081441464,0.2878990643340805,0.6873890161514282,0.009700460359454155,57
GOOGL,Q2,2017-04-27,0.12997819931633706,0.834871715280862,0.03515008189179729,0.15992901317950314,0.15753836132087837,0.04990846572018527,0.09482811742453975,0.17696879112876346,0.7979245781898499,0.008708339184522629,113
GOOGL,Q4,2019-10-28,0.1441587565449981,0.8185679203419535,0.03727332096513327,0.19283103384246922,0.19098518420721014,0.05166397796570407,0.10688543557986482,0.20791971465744563,0.9118026494979858,0.007864419370889664,111
GOOGL,Q3,2017-07-24,0.14507585408335383,0.8164853086033144,0.03843883840628892,0.1761112467125865,0.17636369731512389,0.05672661570726118,0.1066370156770649,0.19329254530692397,0.9417587518692017,0.00888330489397049,121
GOOGL,Q3,2016-07-28,0.17202710577597222,0.794754615448641,0.033218273794222056,0.18723461207739847,0.1831404735192014,0.062054439164273466,0.13880883198175015,0.21041548307685692,0.923602819442749,0.00821209978312254,66
GOOGL,Q3,2019-07-25,0.1362030868355221,0.8266541013150539,0.037142812627033124,0.18038907456847308,0.17920112587324896,0.05178601730818802,0.09906027420848898,0.1957829838722729,0.9329760670661926,0.011005867272615433,103
GOOGL,Q1,2019-02-04,0.2009715266017751,0.7501006733174577,0.048927795783983485,0.24292676007213387,0.2410342173431615,0.09045286913309282,0.15204373081779163,0.27621145945959225,0.9429201483726501,0.007673936430364847,66
GOOGL,Q4,2018-10-25,0.12872659835338066,0.8262039543978409,0.045069439575669515,0.15532329276777462,0.1709357999312372,0.0989582676058959,0.08365715877771114,0.1965122959453007,0.9303529262542725,0.007942217402160168,113
GOOGL,Q2,2016-04-21,0.14572330156381982,0.813128900870572,0.04114779136585493,0.17546493778174707,0.18927433308764657,0.09050727865261456,0.1045755101979649,0.2052662918696941,0.9360248446464539,0.008716746233403683,137
GOOGL,Q4,2016-10-27,0.16622579586310465,0.7994038060185362,0.03437039469842051,0.17437011188877602,0.1712072474208676,0.06434883895227626,0.13185540116468414,0.19944797545079793,0.9375272989273071,0.00822825264185667,61
GOOGL,Q2,2018-04-23,0.1323484330216334,0.8220396509837536,0.045611919702163765,0.17150279885840417,0.18450861263792825,0.10094121067307943,0.08673651331946963,0.2125117597460336,0.9318313598632812,0.008741806261241436,105
GOOGL,Q4,2017-10-26,0.13554990908081552,0.8281866590929242,0.03626343505704297,0.18118762546191983,0.17947025858448193,0.050604393393369806,0.09928647402377255,0.19639232882602364,0.9341827630996704,0.010439853183925152,113
GOOGL,Q2,2019-04-29,0.1313488882073422,0.8217623372053363,0.046888772955106704,0.1724841191413895,0.17973943672907858,0.07822788977060316,0.0844601152522355,0.19858117214004534,0.7538194060325623,0.009697789326310158,97
GOOGL,Q1,2016-02-01,0.17268978073869062,0.78998497021587,0.037325251883948626,0.2165475965999653,0.2115822438145808,0.058589204487427965,0.135364528854742,0.23639810361879326,0.9468461275100708,0.007369668688625097,115
GOOGL,Q3,2020-07-30,0.1185476981189059,0.827626538002628,0.05382576573040636,0.14379693891460976,0.18137865089912186,0.10539274790312729,0.06472193238849955,0.17513470603449344,0.8887894153594971,0.011218851432204247,87
GOOGL,Q1,2017-01-26,0.13911190137677776,0.8231531498645703,0.037734944058039524,0.16842404655741422,0.17249505507250257,0.05518135466320592,0.10137695731873822,0.18184812229628117,0.9469773173332214,0.009288537316024303,127
GOOGL,Q1,2018-02-01,0.145134905252505,0.8151559233665466,0.03970916867927388,0.18325398578322388,0.1891994764416566,0.05763055187303487,0.10542573657323111,0.19496196261951226,0.9515388011932373,0.008352463133633137,111
GOOGL,Q1,2020-02-03,0.1314296260294793,0.8169312826728663,0.051639086418513176,0.1779332621885091,0.2023093894102252,0.12708767032576118,0.07979053961096612,0.2338673879302162,0.9309220910072327,0.008688610047101974,113
MSFT,Q3,2017-07-20,0.1645119582734457,0.7999267395949219,0.03556130684124745,0.21666230347261137,0.2167418475143087,0.048550586055254426,0.12895065143219825,0.22720561940047473,0.9590750932693481,0.010863443836569786,123
MSFT,Q3,2016-07-19,0.17296042484231294,0.7788796576904133,0.04815992180956528,0.23589532686467468,0.2483546630877774,0.0974681973166559,0.12480050303274766,0.2619413522351303,0.9293516874313354,0.008128385990858078,80
MSFT,Q3,2019-07-18,0.12771482923283026,0.8336470862338831,0.03863808653921216,0.18185651256155208,0.1822093260165195,0.05416089017158749,0.08907674269361811,0.1970029107444389,0.9589848518371582,0.010748917236924171,91
MSFT,Q1,2016-01-28,0.18530444254645626,0.767498311385311,0.04719724999489011,0.23043315072738377,0.23954364020467647,0.12022153024863672,0.13810719255156614,0.2787905106341488,0.9596672654151917,0.008486724458634853,74
MSFT,Q3,2020-07-22,0.14732956517811702,0.8064561533620176,0.0462142866783087,0.20228660475416876,0.20625044076484714,0.075381468019343,0.10111527849980832,0.225089382254056,0.9612448811531067,0.007042957004159689,92
MSFT,Q2,2019-04-24,0.13641014427659995,0.8238747337674523,0.03971512145560948,0.18731582899174698,0.19084353329075265,0.05400010506204333,0.09669502282099045,0.19896032523906018,0.9328777194023132,0.007667217869311571,94
MSFT,Q3,2018-07-19,0.13467678904761465,0.8209232550532538,0.04439995272503215,0.1820247129947339,0.18250705417393254,0.057229459441451525,0.0902768363225825,0.1987651697130757,0.9607846736907959,0.01112279761582613,98
MSFT,Q4,2019-10-23,0.13028403526792923,0.8268543730179468,0.04286159383177403,0.18566024442757584,0.18923977883314166,0.06579625275218189,0.08742244143615521,0.20441637566810786,0.9511760473251343,0.010205328464508057,84
MSFT,Q4,2018-10-24,0.11410867183053112,0.8467082276226993,0.03918309691064852,0.1368674858795164,0.13826228816778088,0.05356407337421277,0.07492557491988261,0.15520044396034213,0.9171580076217651,0.011778436601161957,94
MSFT,Q2,2020-04-29,0.13888391921771506,0.8154736191910856,0.04564245173013678,0.1765569834551127,0.18049311508319923,0.07306916555401591,0.09324146748757829,0.20110987908140668,0.8434867262840271,0.009791034273803234,51
